ID,WKT
445,"POLYGON ((7.946584104166902 46.724107905434707,7.951923671294570 46.743192259093796,7.928778006753758 46.744803440122169,7.923453582425415 46.725717002180936,7.946584104166902 46.724107905434707))"
446,"POLYGON ((7.941250321724471 46.705030488782178,7.946584104166902 46.724107905434707,7.923453582425415 46.725717002180936,7.918134927176008 46.706637504069498,7.941250321724471 46.705030488782178))"
447,"POLYGON ((7.969721597467090 46.722493564794256,7.975076308472242 46.741575827554122,7.951923671294570 46.743192259093796,7.946584104166902 46.724107905434707,7.969721597467090 46.722493564794256))"
448,"POLYGON ((8.146935822751635 46.846329314670776,8.152422927075849 46.865447233369359,8.129122185169017 46.867110250975855,8.123650340332652 46.847990181306898,8.146935822751635 46.846329314670776))"
449,"POLYGON ((8.170228210439296 46.844663128475183,8.175730575146185 46.863778889500843,8.152422927075849 46.865447233369359,8.146935822751635 46.846329314670776,8.170228210439296 46.844663128475183))"
450,"POLYGON ((8.193527492809201 46.842991618576029,8.199045118773324 46.862105215222620,8.175730575146185 46.863778889500843,8.170228210439296 46.844663128475183,8.193527492809201 46.842991618576029))"
451,"POLYGON ((8.199045118773324 46.862105215222620,8.204568742225637 46.881225700436275,8.181238921615432 46.882901542025614,8.175730575146185 46.863778889500843,8.199045118773324 46.862105215222620))"
452,"POLYGON ((8.355940811100645 46.909293620544446,8.361574444462756 46.928421555561627,8.338157529628898 46.930136147720155,8.332539225219818 46.911005996053063,8.355940811100645 46.909293620544446))"
453,"POLYGON ((8.332539225219818 46.911005996053063,8.338157529628898 46.930136147720155,8.314747449360414 46.931845357707090,8.309144473178931 46.912712996151946,8.332539225219818 46.911005996053063))"
454,"POLYGON ((8.295900618826153 47.031034459489540,8.301509475312530 47.050212402397754,8.278027675166850 47.051918690818148,8.272434239743195 47.032738540431694,8.295900618826153 47.031034459489540))"
455,"POLYGON ((8.272434239743195 47.032738540431694,8.278027675166850 47.051918690818148,8.254552757296839 47.053619572942566,8.248974742168787 47.034437221877702,8.272434239743195 47.032738540431694))"
456,"POLYGON ((8.319373868584002 47.029324974888738,8.324998146879430 47.048500703515323,8.301509475312530 47.050212402397754,8.295900618826153 47.031034459489540,8.319373868584002 47.029324974888738))"
457,"POLYGON ((8.342853978168941 47.027610082472613,8.348493678998945 47.046783590010662,8.324998146879430 47.048500703515323,8.319373868584002 47.029324974888738,8.342853978168941 47.027610082472613))"
458,"POLYGON ((8.307124453558048 47.069397198513222,8.312745562947905 47.088588844822432,8.289232872854388 47.090299557173921,8.283627216416274 47.071105697402032,8.307124453558048 47.069397198513222))"
459,"POLYGON ((8.430411888393742 47.079953838384775,8.436116493444834 47.099141147042772,8.412554075782587 47.100881272126159,8.406864943079494 47.081691712824110,8.430411888393742 47.079953838384775))"
460,"POLYGON ((8.424713503675456 47.060773361771759,8.430411888393742 47.079953838384775,8.406864943079494 47.081691712824110,8.401182014766444 47.062508988609117,8.424713503675456 47.060773361771759))"
461,"POLYGON ((8.329645772114731 47.146204854594970,8.335291500306568 47.165423871300739,8.311716838402893 47.167143467528547,8.306086627208844 47.147922225341581,8.329645772114731 47.146204854594970))"
462,"POLYGON ((8.306086627208844 47.147922225341581,8.311716838402893 47.167143467528547,8.288149063232929 47.168857616478043,8.282534368311019 47.149634155662149,8.306086627208844 47.147922225341581))"
463,"POLYGON ((8.534618618505341 47.347421263554949,8.540427016322699 47.366701593461045,8.516639472556955 47.368479097838140,8.510846773151728 47.349196467285687,8.534618618505341 47.347421263554949))"
464,"POLYGON ((8.516639472556955 47.368479097838140,8.522438537304245 47.387768513266998,8.498642106103247 47.389542765924723,8.492858755530815 47.370251053714405,8.516639472556955 47.368479097838140))"
465,"POLYGON ((8.546241795754264 47.385988705129101,8.552062966644549 47.405282595311519,8.528243977215368 47.407064710328982,8.522438537304245 47.387768513266998,8.546241795754264 47.385988705129101))"
466,"POLYGON ((8.492858755530815 47.370251053714405,8.498642106103247 47.389542765924723,8.474852513460267 47.391311467301222,8.469084876531536 47.372017465285353,8.492858755530815 47.370251053714405))"
467,"POLYGON ((8.469084876531536 47.372017465285353,8.474852513460267 47.391311467301222,8.451069770669866 47.393074621601698,8.445317846831962 47.373778336752686,8.469084876531536 47.372017465285353))"
468,"POLYGON ((8.232986328682898 47.310477400546965,8.238587884101999 47.329764404227078,8.214930026342284 47.331468962162916,8.209344112760183 47.312179750247758,8.232986328682898 47.310477400546965))"
469,"POLYGON ((8.198190670642552 47.273621832159066,8.203764330677490 47.292897372536103,8.180144697604675 47.294592053794787,8.174586646081901 47.275314318044302,8.198190670642552 47.273621832159066))"
470,"POLYGON ((8.227390921031647 47.291197228079213,8.232986328682898 47.310477400546965,8.209344112760183 47.312179750247758,8.203764330677490 47.292897372536103,8.227390921031647 47.291197228079213))"
471,"POLYGON ((7.800130778437145 47.222879279199709,7.805431459554124 47.242161555938971,7.781986902688590 47.243761082106104,7.776701749046308 47.224476730928870,7.800130778437145 47.222879279199709))"
472,"POLYGON ((8.622419161431086 47.637336802486729,8.628324326126382 47.656718512149972,8.604299340714723 47.658530902372156,8.598410120919407 47.639146844892153,8.622419161431086 47.637336802486729))"
473,"POLYGON ((8.610195075256181 47.677921694768230,8.616097334664282 47.697319218649270,8.592047243913585 47.699130645679581,8.586160962280500 47.679730774741508,8.610195075256181 47.677921694768230))"
474,"POLYGON ((7.709488963632379 47.504730512702601,7.714761745127775 47.524123710467194,7.691148391436237 47.525714457374804,7.685891359032436 47.506319193591352,7.709488963632379 47.504730512702601))"
475,"POLYGON ((7.620351755088691 47.530454147921446,7.625567317836458 47.549862452356791,7.601967189522462 47.551433555227739,7.596767387375152 47.532023209491982,7.620351755088691 47.530454147921446))"
476,"POLYGON ((7.607172753988032 47.570850784460752,7.612384089768206 47.590274894037229,7.588759667742463 47.591844656978729,7.583564124630428 47.572418507424530,7.607172753988032 47.570850784460752))"
477,"POLYGON ((7.625567317836458 47.549862452356791,7.630788659585727 47.569277637507255,7.607172753988032 47.570850784460752,7.601967189522462 47.551433555227739,7.625567317836458 47.549862452356791))"
478,"POLYGON ((7.541532699829566 47.594967908078743,7.546702391758482 47.614405002425656,7.523084062231270 47.615960521611477,7.517930175629012 47.596521405180695,7.541532699829566 47.594967908078743))"
479,"POLYGON ((7.579222364187967 47.198483258041925,7.584372012055212 47.217770109643347,7.561023093132514 47.219317501709639,7.555888928701346 47.200028642056971,7.579222364187967 47.198483258041925))"
480,"POLYGON ((8.700856537366578 47.492801017263389,8.706795417039753 47.512123775473675,8.682847717717818 47.513947883557094,8.676924669216614 47.494622764403218,8.700856537366578 47.492801017263389))"
481,"POLYGON ((8.724795166712909 47.490973647395002,8.730749877880280 47.510294037599323,8.706795417039753 47.512123775473675,8.700856537366578 47.492801017263389,8.724795166712909 47.490973647395002))"
482,"POLYGON ((8.748740545713856 47.489140650623078,8.754711088675434 47.508458665755668,8.730749877880280 47.510294037599323,8.724795166712909 47.490973647395002,8.748740545713856 47.489140650623078))"
483,"POLYGON ((8.742776568492840 47.469829371994223,8.748740545713856 47.489140650623078,8.724795166712909 47.490973647395002,8.718847004910277 47.471659996901835,8.742776568492840 47.469829371994223))"
484,"POLYGON ((8.599721383359949 47.401701661092829,8.605580451561488 47.420997685519040,8.581732092461454 47.422793262062953,8.575888772479285 47.403494913629437,8.599721383359949 47.401701661092829))"
485,"POLYGON ((8.593868749093325 47.382412405648125,8.599721383359949 47.401701661092829,8.575888772479285 47.403494913629437,8.570051870129889 47.384203337318290,8.593868749093325 47.382412405648125))"
486,"POLYGON ((8.915887262227194 47.318260959344641,8.921946887185705 47.337503528155068,8.898051662341334 47.339370373992800,8.892007741102722 47.320125392549549,8.915887262227194 47.318260959344641))"
487,"POLYGON ((8.892007741102722 47.320125392549549,8.898051662341334 47.339370373992800,8.874163081695665 47.341231605061395,8.868134864009447 47.321984218009142,8.892007741102722 47.320125392549549))"
488,"POLYGON ((8.885970434449789 47.300887148385186,8.892007741102722 47.320125392549549,8.868134864009447 47.321984218009142,8.862113244779328 47.302743571479127,8.885970434449789 47.300887148385186))"
489,"POLYGON ((9.218520793893976 47.117070150098002,9.224754512373433 47.136215406886272,9.200901774352849 47.138144417235736,9.194683616326779 47.118996672384988,9.218520793893976 47.117070150098002))"
490,"POLYGON ((9.248613709797189 47.134280780504952,9.254869792555850 47.153430249592134,9.230995018975513 47.155367374386941,9.224754512373433 47.136215406886272,9.248613709797189 47.134280780504952))"
491,"POLYGON ((9.219596923593185 47.195627923068294,9.225842232886750 47.214802504503275,9.201933565185476 47.216735860512649,9.195703879862235 47.197558784619268,9.219596923593185 47.195627923068294))"
492,"POLYGON ((9.201933565185476 47.216735860512649,9.208170048333836 47.235919640676876,9.184252222778383 47.237849851328782,9.178031379618462 47.218663580379811,9.201933565185476 47.216735860512649))"
493,"POLYGON ((9.184252222778383 47.237849851328782,9.190479858208064 47.257042826588616,9.166552870279036 47.258969885156645,9.160340890873350 47.239774422795819,9.184252222778383 47.237849851328782))"
494,"POLYGON ((9.166552870279036 47.258969885156645,9.172771636367317 47.278172051856110,9.148835481549263 47.280095951607564,9.142632387537986 47.260891301500962,9.166552870279036 47.258969885156645))"
495,"POLYGON ((9.178997199523074 47.297380919564453,9.185229570151645 47.316596484939396,9.161262023145879 47.318525361545383,9.155045356624042 47.299307306068286,9.178997199523074 47.297380919564453))"
496,"POLYGON ((9.172771636367317 47.278172051856110,9.178997199523074 47.297380919564453,9.155045356624042 47.299307306068286,9.148835481549263 47.280095951607564,9.172771636367317 47.278172051856110))"
497,"POLYGON ((9.196714296293655 47.276242502837569,9.202955547441752 47.295448876741325,9.178997199523074 47.297380919564453,9.172771636367317 47.278172051856110,9.196714296293655 47.276242502837569))"
498,"POLYGON ((9.436496106149871 47.256635425921665,9.442894227465054 47.275816473255979,9.418871473727672 47.277805298415863,9.412489038297471 47.258621686592605,9.436496106149871 47.256635425921665))"
499,"POLYGON ((9.351812716526526 47.224219730966965,9.358149940287312 47.243395099302994,9.334177742463813 47.245361765024782,9.327856173613032 47.226183860262942,9.351812716526526 47.224219730966965))"
500,"POLYGON ((9.358149940287312 47.243395099302994,9.364494078263821 47.262577144934120,9.340506209620688 47.264546350493063,9.334177742463813 47.245361765024782,9.358149940287312 47.243395099302994))"
501,"POLYGON ((9.382128549870998 47.241422759556116,9.388488358410164 47.260602258283171,9.364494078263821 47.262577144934120,9.358149940287312 47.243395099302994,9.382128549870998 47.241422759556116))"
502,"POLYGON ((9.345482396444471 47.205051043279944,9.351812716526526 47.224219730966965,9.327856173613032 47.226183860262942,9.321541492552798 47.207012639556858,9.345482396444471 47.205051043279944))"
503,"POLYGON ((9.369429712582427 47.203083787085248,9.375775671447883 47.222249934703946,9.351812716526526 47.224219730966965,9.345482396444471 47.205051043279944,9.369429712582427 47.203083787085248))"
504,"POLYGON ((9.339158969524815 47.185889039583316,9.345482396444471 47.205051043279944,9.321541492552798 47.207012639556858,9.315233688788192 47.187848106243266,9.339158969524815 47.185889039583316))"
505,"POLYGON ((9.332842425271815 47.166733723205866,9.339158969524815 47.185889039583316,9.315233688788192 47.187848106243266,9.308932751844848 47.168690263646347,9.332842425271815 47.166733723205866))"
506,"POLYGON ((9.326532753210280 47.147585097463832,9.332842425271815 47.166733723205866,9.308932751844848 47.168690263646347,9.302638671268918 47.149539115077722,9.326532753210280 47.147585097463832))"
507,"POLYGON ((9.272479355070715 47.132340534137548,9.278751013849948 47.151487497805888,9.254869792555850 47.153430249592134,9.248613709797189 47.134280780504952,9.272479355070715 47.132340534137548))"
508,"POLYGON ((8.954234753807386 45.992294753491556,8.957188716143353 46.001661252234349,8.945698199729131 46.002565667713277,8.942747902815876 45.993198587678464,8.954234753807386 45.992294753491556))"
509,"POLYGON ((9.195029958742676 46.300527361082885,9.198082574532471 46.309944877779543,9.186447189384989 46.310885347627966,9.183398301796291 46.301467226236738,9.195029958742676 46.300527361082885))"
510,"POLYGON ((9.198082574532471 46.309944877779543,9.201136819168562 46.319364096072967,9.189497703962626 46.320305171021779,9.186447189384989 46.310885347627966,9.198082574532471 46.309944877779543))"
511,"POLYGON ((9.403982928626828 46.974362634189994,9.407150417351817 46.983900687016991,9.395247095899164 46.984883742873031,9.392083470393011 46.975345056717273,9.403982928626828 46.974362634189994))"
512,"POLYGON ((9.415883974666567 46.973378811441975,9.419055326579015 46.982916230069947,9.407150417351817 46.983900687016991,9.403982928626828 46.974362634189994,9.415883974666567 46.973378811441975))"
513,"POLYGON ((8.792411814453816 46.574523528407475,8.795350751920665 46.584007998833151,8.783687811556284 46.584908287135079,8.780752648304681 46.575423236306001,8.792411814453816 46.574523528407475))"
514,"POLYGON ((8.789474457538974 46.565040767461070,8.792411814453816 46.574523528407475,8.780752648304681 46.575423236306001,8.777819063697693 46.565939895346894,8.789474457538974 46.565040767461070))"
